0.081535876              4.235786E7               
0.08121864               4.216036E7               
0.080888286              4.1956796E7              
0.08054464               4.174706E7               
0.08018809               4.1531416E7              
0.07981877               4.130998E7               
0.07943651               4.1082588E7              
0.07904169               4.0849368E7              
0.07863447               4.061036E7               
0.07821465               4.0365472E7              
0.07778293               4.01153E7                
0.07733906               3.9859624E7              
0.076883264              3.959842E7               
0.07641579               3.9331708E7              
0.075936526              3.9059484E7              
0.07544619               3.87824E7                
0.07494447               3.8500144E7              
0.07443169               3.8212652E7              
0.073907964              3.7919888E7              
0.07337338               3.7621972E7              
0.07282879               3.7319392E7              
0.07227379               3.701188E7               
0.07170838               3.669942E7               
0.071132556              3.6381984E7              
0.070547074              3.6060196E7              
0.06995281               3.5734764E7              
0.06934886               3.5404908E7              
0.068735205              3.5070604E7              
0.06811196               3.4731868E7              
0.06748136               3.4389492E7              
0.06684197               3.4042932E7              
0.06619378               3.3692172E7              
0.06553679               3.333719E7               
0.06487283               3.2979238E7              
0.064201765              3.2618202E7              
0.06352294               3.2253616E7              
0.062836364              3.1885464E7              
0.06214282               3.1514066E7              
0.06144369               3.114E7                  
0.06073779               3.076274E7               
0.06002511               3.0382272E7              
0.05930566               2.999858E7               
0.058581516              2.9612832E7              
0.057851918              2.9224586E7              
0.05711709               2.8833956E7              
0.05637728               2.8441074E7              
0.05563273               2.8046066E7              
0.054883685              2.7649064E7              
0.054130387              2.72502E7                
0.05337308               2.6849602E7              
0.052612066              2.644727E7               
0.05184773               2.6042994E7              
0.051080205              2.5637178E7              
0.050309747              2.522993E7               
0.04953661               2.482136E7               
0.048761044              2.4411582E7              
0.047983304              2.4000708E7              
0.04720365               2.3588852E7              
0.04642233               2.3176128E7              
0.045639712              2.2762998E7              
0.04485608               2.2349652E7              
0.04407161               2.1936012E7              
0.04328658               2.1522222E7              
0.04250124               2.1108426E7              
0.041715857              2.0694764E7              
0.04093069               2.0281382E7              
0.040146                 1.9868428E7              
0.039362047              1.9456046E7              
0.038579315              1.9044022E7              
0.03779795               1.8632686E7              
0.0370182                1.8222214E7              
0.03624033               1.7812748E7              
0.03546462               1.740442E7               
0.034691326              1.6997372E7              
0.033920728              1.659174E7               
0.03315309               1.6187667E7              
0.03238865               1.5785389E7              
0.031627454              1.5385581E7              
0.030869935              1.4987989E7              
0.030116359              1.4592781E7              
0.029366981              1.4200127E7              
0.028622065              1.3810198E7              
0.02788187               1.3423164E7              
0.027146654              1.30392E7                
0.026416684              1.2658477E7              
0.025692225              1.228073E7               
0.024973553              1.1905798E7              
0.024260914              1.1534266E7              
0.02355457               1.1166276E7              
0.02285478               1.0801966E7              
0.022161812              1.044148E7               
0.02147592               1.0084958E7              
0.020797372              9732542.0                
0.020126423              9384377.0                
0.019462723              9040474.0                
0.0188067                8701014.0                
0.01815876               8366170.0                
0.017519139              8036083.0                
0.016888069              7710891.0                
0.016265782              7390734.0                
0.01565251               7075751.5                
0.015048486              6766084.0                
0.014453924              6461874.5                
0.013868514              6163327.5                
0.013292863              5870540.5                
0.012727183              5583656.5                
0.0121716885             5302820.0                
0.011626592              5028174.5                
0.011092108              4759865.0                
0.010568448              4498034.5                
0.010055828              4242828.5                
0.009554236              3994188.2                
0.0090635065             3751914.5                
0.008584204              3516467.0                
0.008116516              3287966.5                
0.007660632              3066533.5                
0.0072167385             2852288.0                
0.0067850254             2645349.8                
0.0063656797             2445838.0                
0.0059588905             2253872.2                
0.00556435               2068982.9                
0.0051821726             1891197.9                
0.0048127263             1720848.9                
0.004456136              1557976.0                
0.0041125217             1402613.6                
0.0037819988             1254790.4                
0.0034646788             1114529.1                
0.0031606688             981847.06                
0.0028700721             856755.3                 
0.0025930444             740551.3                 
0.002329653              632618.6                 
0.0020799884             532960.44                
0.0018441417             441674.94                
0.0016222001             358861.75                
0.0014142464             284621.56                
0.00122036               219056.33                
0.0010406162             162269.14                
8.7504974E-4             114102.98                
7.235818E-4              73618.484                
5.863724E-4              41609.25                 
4.6346616E-4             18076.537                
3.549031E-4              3015.506                 
2.6071823E-4             -3584.784                
1.809415E-4              -1741.3788               
1.15598144E-4            8522.578                 
6.470837E-5              27177.854                
2.8441207E-5             56048.137                
6.902959E-6              96251.03                 
-3.3476171E-21           146538.61                
